idx,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,votes,avg,std
4366,0,1,2,6,4,16,27,21,14,7,98,7.1531,1.6924
4367,2,2,4,3,11,5,6,2,1,3,39,5.4359,2.2622
4368,1,1,0,2,4,8,14,3,0,2,35,6.3143,1.7529
4369,0,0,2,5,14,62,90,168,48,28,417,7.5635,1.2719
4370,1,1,1,1,5,21,30,43,18,6,127,7.3780,1.4791
4371,1,0,0,2,4,10,11,10,1,1,40,6.6250,1.5602
4372,3,1,1,5,7,17,28,42,15,18,137,7.3869,1.8767
4373,0,0,1,5,7,13,16,8,2,0,52,6.3462,1.3571
4374,2,0,1,6,6,6,6,3,1,0,31,5.4839,1.8643
4375,10,1,1,10,17,32,105,314,472,376,1338,8.6599,1.3643
4376,2,6,14,13,36,65,85,72,44,14,351,6.7949,1.7952
4377,6,3,5,8,22,69,101,144,61,16,435,7.2437,1.5947
4378,1,2,5,3,4,7,20,13,3,3,61,6.4754,2.0293
4379,0,0,0,4,3,2,10,13,4,1,37,7.1081,1.5384
4380,0,0,1,5,7,17,30,54,14,5,133,7.3534,1.3556
4381,1,0,2,2,3,24,39,34,19,16,140,7.5000,1.5607
4382,11,14,20,27,35,28,19,4,4,5,167,4.7964,2.0923
4383,3,9,10,15,22,42,25,18,4,2,150,5.6533,1.8938
4384,0,0,1,2,3,12,12,1,3,6,40,6.9250,1.7662
4385,1,0,1,1,7,9,12,15,9,6,61,7.2459,1.8076
4386,7,19,27,46,51,67,56,28,11,8,320,5.5062,1.9953
4387,1,0,3,2,4,13,7,7,2,1,40,6.2250,1.8095
4388,4,12,13,32,60,140,169,120,48,34,632,6.7247,1.7294
4389,1,1,1,5,1,7,7,1,0,1,25,5.6000,1.9391
4390,2,2,4,8,23,52,96,196,180,116,679,8.0957,1.5093
4391,5,6,4,7,11,17,23,15,9,9,106,6.2830,2.3702
4392,0,0,0,7,10,13,20,16,10,9,85,7.1059,1.7220
4393,1,3,2,1,2,6,5,8,5,1,34,6.3824,2.3641
4394,1,5,1,3,7,31,48,34,16,10,156,7.0449,1.6997
4395,0,0,1,7,7,23,9,4,1,1,53,6.0000,1.3318
4396,0,2,1,1,3,9,10,5,6,0,37,6.5946,1.7928
4397,0,4,4,11,7,8,2,1,0,2,39,4.8462,1.8748
4398,0,0,2,7,13,27,28,10,2,3,92,6.3587,1.4033
4399,2,0,3,3,5,6,5,14,1,5,44,6.5909,2.2795
4400,1,0,0,2,3,8,7,14,4,1,40,6.9750,1.6806
4401,0,1,0,1,2,5,11,10,5,2,37,7.2432,1.5838
4402,0,0,0,2,1,4,5,9,9,8,38,8.0263,1.6462
4403,2,3,5,7,16,21,13,1,1,1,70,5.3571,1.6906
4404,0,0,0,3,2,2,4,7,7,6,31,7.7742,1.8615
4405,0,0,1,0,3,7,7,6,4,2,30,7.1000,1.5780
4406,7,9,11,24,35,25,17,5,4,5,142,5.0986,2.0325
4407,0,5,6,8,11,31,29,7,6,9,112,6.2857,1.9431
4408,2,0,2,0,1,6,10,5,5,6,37,7.1351,2.2799
4409,2,2,0,2,1,8,12,9,7,7,50,7.1200,2.2418
4410,0,1,0,3,2,4,18,17,6,4,55,7.3455,1.5634
4411,2,0,0,1,2,15,34,23,8,15,100,7.5000,1.6401
4412,0,1,0,6,4,9,9,4,3,0,36,6.1667,1.6245
4413,0,1,1,2,9,16,30,32,10,14,115,7.3913,1.5918
4414,2,1,1,2,5,6,15,9,2,1,44,6.3864,1.9449
4415,3,5,5,8,7,5,2,0,0,0,35,3.9714,1.6645
4416,0,3,1,3,7,7,11,10,1,1,44,6.2273,1.8447
4417,1,1,3,7,12,24,17,14,4,6,89,6.4157,1.8287
4418,0,1,1,1,4,10,17,25,14,2,75,7.3867,1.4778
4419,1,0,0,2,7,6,5,2,3,3,29,6.4828,2.0447
4420,10,13,11,21,29,78,96,96,48,40,442,6.8733,2.0651
4421,0,2,3,19,24,90,197,192,36,21,584,7.1884,1.2816
4422,0,1,1,1,2,13,10,3,5,4,40,6.9000,1.8000
4423,3,1,2,4,21,27,57,87,60,58,320,7.8406,1.7092
4424,0,5,3,11,31,43,72,41,9,5,220,6.5409,1.5295
4425,0,2,2,3,3,11,5,0,2,0,28,5.5714,1.7202
4426,3,0,2,5,21,30,34,14,7,4,120,6.3917,1.6648
4427,0,0,0,2,2,7,8,24,7,2,52,7.5192,1.3081
4428,2,4,3,8,12,16,22,9,1,3,80,5.9000,1.9339
4429,0,2,2,2,7,15,39,62,23,22,174,7.6954,1.5366
4430,0,0,1,4,8,13,5,5,3,0,39,6.1282,1.4707
4431,0,1,0,8,7,26,30,20,9,8,109,6.9358,1.5986
4432,0,1,0,1,3,8,9,2,7,3,34,7.0882,1.8047
4433,0,1,4,3,4,15,14,8,2,3,54,6.4074,1.7797
4434,0,0,1,1,0,12,14,6,0,0,34,6.6176,1.0576
4435,0,0,1,4,2,6,9,4,1,0,27,6.2593,1.4806
4436,0,0,0,5,10,23,36,16,4,1,95,6.6737,1.2091
4437,1,3,8,6,14,20,38,14,6,4,114,6.2895,1.8388
4438,1,4,5,7,4,7,1,0,0,0,29,4.1724,1.5552
4439,4,6,9,24,44,134,263,171,58,20,733,6.9495,1.4519
4440,0,0,1,8,10,37,85,111,33,11,296,7.4223,1.2388
4441,1,0,1,1,1,8,14,6,6,4,42,7.1667,1.8116
4442,0,0,1,4,4,12,6,1,0,0,28,5.7500,1.1534
4443,6,11,12,17,35,15,20,1,2,5,124,4.9435,2.0490
4444,1,0,3,5,10,22,35,21,2,3,102,6.5980,1.5033
4445,1,0,0,1,4,10,15,12,4,4,51,7.0980,1.6240
4446,0,0,1,2,5,6,19,19,6,8,66,7.4394,1.5679
4447,0,1,1,2,2,4,12,7,2,2,33,6.8182,1.7659
4448,1,1,1,3,4,8,7,2,1,1,29,5.8621,1.9069
4449,0,0,1,0,2,9,9,3,1,1,26,6.6538,1.3285
4450,0,0,0,0,0,6,10,11,3,6,36,7.8056,1.2871
4451,0,0,3,3,4,12,32,24,9,3,90,7.1111,1.4487
4452,4,1,5,22,52,145,423,595,266,151,1664,7.7308,1.3268
4453,6,2,8,21,51,101,125,86,15,17,432,6.5903,1.6062
4454,1,0,1,1,5,10,21,9,2,3,53,6.7925,1.5824
4455,0,2,0,4,5,12,14,9,5,5,56,6.8214,1.8430
4456,1,2,2,9,9,20,28,18,4,1,94,6.3617,1.6622
4457,1,0,0,5,5,15,30,46,10,9,121,7.3884,1.4792
4458,0,0,1,0,2,10,11,18,1,3,46,7.2391,1.3218
4459,1,0,0,3,1,9,11,13,5,5,48,7.2500,1.7736
4460,1,0,0,6,7,21,28,47,22,9,141,7.4184,1.5306
4461,3,1,2,1,6,8,4,5,0,1,31,5.5161,2.2124
4462,0,2,1,7,13,11,10,7,4,0,55,5.9636,1.6838
4463,1,0,0,2,5,15,45,33,16,17,134,7.5896,1.4773
4464,1,0,4,1,1,10,7,2,2,2,30,6.1667,2.0830
4465,0,1,2,3,4,10,3,3,1,0,27,5.7037,1.6288
4466,0,1,0,2,6,13,34,23,8,7,94,7.2553,1.4287
4467,0,1,2,3,4,10,11,7,4,1,43,6.4884,1.7437
4468,3,3,1,10,16,20,23,9,2,2,89,5.8764,1.8226
4469,1,0,0,2,4,8,19,24,8,5,71,7.3803,1.5416
4470,0,0,1,2,9,24,44,37,19,3,139,7.2302,1.2769
4471,0,0,1,4,8,8,1,0,2,1,25,5.6800,1.6179
4472,1,0,0,0,6,11,16,23,10,10,77,7.5714,1.6070
4473,0,0,2,1,1,6,12,4,3,0,29,6.6897,1.4880
4474,6,7,18,38,50,181,305,477,173,79,1334,7.3913,1.5189
4475,1,5,14,18,37,83,50,22,8,6,244,6.0082,1.6271
4476,1,0,3,0,5,12,21,18,4,2,66,6.8788,1.5908
4477,2,0,0,1,2,5,13,9,6,2,40,7.0750,1.9025
4478,0,1,0,1,1,4,6,5,2,2,22,7.0455,1.8210
4479,1,3,7,7,9,15,12,7,1,4,66,5.7576,2.0675
4480,3,7,8,11,8,15,5,1,2,0,60,4.6000,1.9166
4481,0,0,0,1,4,14,12,5,5,3,44,6.9773,1.4379
4482,0,1,0,0,4,5,6,3,2,0,21,6.4762,1.5620
4483,3,2,4,5,19,26,33,34,17,26,169,7.1361,2.0379
4484,1,1,0,1,0,10,12,13,5,2,45,7.1111,1.7026
4485,0,1,0,1,3,6,11,11,4,4,41,7.2683,1.6531
4486,1,0,0,4,4,23,14,13,8,3,70,6.8429,1.6092
4487,0,0,1,4,2,9,9,7,4,8,44,7.2273,1.9172
4488,0,2,1,2,9,26,37,53,46,43,219,7.9589,1.6114
4489,0,1,1,2,4,11,8,5,6,3,41,6.8049,1.8508
4490,0,1,0,2,4,10,25,23,18,5,88,7.5114,1.4538
4491,0,0,0,0,5,11,11,2,1,3,33,6.7576,1.3714
4492,0,0,2,3,9,9,9,7,1,2,42,6.3095,1.6401
4493,7,1,9,28,39,81,97,82,34,28,406,6.7734,1.8297
4494,1,1,3,2,4,6,9,5,0,2,33,6.0303,2.0668
4495,0,0,0,3,8,13,7,3,3,1,38,6.3158,1.4346
4496,0,1,1,2,3,8,8,5,2,2,32,6.5625,1.8017
4497,2,0,0,4,10,18,39,48,49,33,203,7.9015,1.6340
4498,1,0,1,2,3,11,17,6,4,1,46,6.6522,1.6046
4499,1,1,1,4,13,21,31,46,22,9,149,7.2886,1.6149
4500,4,0,5,10,18,64,136,262,128,49,676,7.7263,1.3912
4501,13,9,21,31,69,173,380,1069,1016,1026,3807,8.4626,1.4478
4502,2,1,1,5,6,12,7,10,2,1,47,6.0851,1.9660
4503,0,0,2,2,4,11,21,30,13,13,96,7.6458,1.5678
4504,1,0,1,1,1,6,10,4,1,0,25,6.4000,1.6733
4505,9,8,11,18,21,29,35,101,148,392,772,8.6969,1.9624
4506,0,1,1,1,5,18,16,14,8,1,65,6.8923,1.4793
4507,7,12,29,53,83,226,279,123,36,20,868,6.4078,1.5897
4508,0,0,0,0,7,7,13,6,3,0,36,6.7500,1.1873
4509,0,2,5,5,9,13,24,18,7,14,97,6.9794,2.0204
4510,1,0,2,1,4,18,42,51,23,14,156,7.6154,1.4343
4511,0,4,7,11,27,20,9,7,3,3,91,5.5385,1.7871
4512,0,0,1,2,6,10,9,3,3,0,34,6.3235,1.4084
4513,2,3,2,2,5,7,5,9,1,0,36,5.6944,2.2088
4514,1,0,4,3,10,10,5,6,1,2,42,5.8810,1.9049
4515,3,1,3,9,11,37,50,96,84,98,392,8.1148,1.7275
4516,0,1,0,3,5,6,13,2,3,1,34,6.4412,1.6304
4517,1,1,1,5,7,11,32,34,4,9,105,7.1333,1.6623
4518,1,1,4,6,6,24,44,105,55,22,268,7.7463,1.4972
4519,0,8,4,9,9,11,7,0,0,0,48,4.6667,1.6499
4520,1,4,1,3,6,16,29,24,20,21,125,7.4800,1.9661
4521,1,2,0,2,5,5,8,22,15,8,68,7.5735,1.9578
4522,1,2,9,17,33,26,18,10,3,1,120,5.5333,1.6173
4523,10,10,22,47,54,136,163,97,34,29,602,6.4502,1.8449
4524,0,1,0,4,10,10,17,12,7,1,62,6.7097,1.5800
4525,1,2,4,9,12,50,69,68,20,14,249,7.0683,1.5547
4526,1,1,1,2,7,15,14,7,2,1,51,6.2941,1.6365
4527,0,0,1,0,3,6,10,3,1,2,26,6.8077,1.4941
4528,9,17,14,35,28,25,23,7,5,6,169,4.9527,2.1725
4529,0,1,0,1,1,8,6,36,19,7,79,7.9747,1.3592
4530,2,5,3,10,25,62,111,98,31,10,357,6.9972,1.5054
4531,0,2,3,2,12,20,24,11,4,2,80,6.4125,1.5866
4532,1,1,1,3,15,11,32,47,33,25,169,7.7278,1.7019
4533,0,0,3,6,5,17,19,20,8,10,88,7.1023,1.7840
4534,2,0,4,0,9,18,32,21,5,2,93,6.7097,1.6103
4535,0,4,1,2,7,9,14,15,8,2,62,6.7419,1.9339
4536,1,0,2,6,4,17,20,8,3,0,61,6.2951,1.5401
4537,2,3,0,3,12,20,65,106,56,35,302,7.8046,1.5132
4538,9,18,49,53,71,81,57,18,7,6,369,5.1789,1.8597
4539,1,1,4,8,14,20,31,41,8,14,142,7.0000,1.8232
4540,3,3,2,0,3,6,9,6,6,8,46,6.7609,2.6880
4541,1,0,0,2,6,18,27,34,11,10,109,7.4037,1.5030
4542,2,3,3,8,20,39,45,57,12,3,192,6.7292,1.6201
4543,1,0,1,2,4,16,15,5,2,3,49,6.5510,1.6421
4544,0,0,4,3,8,21,12,3,2,1,54,6.0370,1.4525
4545,4,5,7,9,10,11,8,11,13,6,84,6.0476,2.5677
4546,3,4,12,9,8,7,1,1,0,0,45,4.0000,1.6055
4547,3,4,4,5,13,19,28,26,22,21,145,7.1310,2.1791
4548,0,0,1,3,6,25,10,15,4,10,74,7.0405,1.6961
4549,3,15,33,39,45,34,29,11,2,2,213,4.9108,1.7911
4550,0,1,1,5,6,4,3,1,3,0,24,5.6250,1.8442
4551,1,0,0,2,0,6,13,39,38,26,125,8.4000,1.3856
4552,1,0,0,1,2,3,20,26,21,21,95,8.2105,1.5071
4553,5,3,5,8,28,115,399,845,496,199,2103,8.0338,1.1957
4554,3,3,7,10,25,116,388,737,428,159,1876,7.9664,1.2061
4555,3,3,5,7,26,98,265,439,216,113,1175,7.8391,1.3114
4556,3,3,4,10,25,87,203,297,128,89,849,7.7114,1.4168
4557,3,2,4,4,6,22,120,208,152,107,628,8.1831,1.3846
4558,1,0,0,3,2,7,13,9,3,6,44,7.1591,1.8579
4559,0,0,1,0,5,14,38,67,37,28,190,8.0368,1.2830
4560,1,1,4,4,5,8,5,6,4,1,39,5.9744,2.1422
4561,4,4,7,19,38,124,223,292,123,42,876,7.3824,1.4481
4562,0,0,0,2,2,11,35,30,11,0,91,7.3407,1.0506
4563,0,1,1,4,7,19,28,16,10,6,92,7.0000,1.5948
4564,1,0,2,4,4,16,13,9,9,1,59,6.6610,1.7622
4565,4,8,14,15,17,25,13,10,6,4,116,5.3621,2.1869
4566,2,0,0,0,4,16,21,11,2,2,58,6.7414,1.5376
4567,6,3,1,2,3,7,24,3,2,16,67,6.7164,2.7143
4568,1,1,2,3,10,11,9,10,1,0,48,6.0208,1.7016
4569,0,3,0,2,4,8,9,15,4,1,46,6.7609,1.8319
4570,0,2,6,7,17,17,14,17,4,10,94,6.4574,2.0351
4571,2,1,3,4,7,15,17,10,4,2,65,6.2923,1.9032
4572,0,5,6,4,14,20,4,11,3,6,73,5.9863,2.1422
4573,1,1,2,4,5,10,18,25,16,11,93,7.4194,1.8856
4574,1,0,1,2,1,2,10,3,4,3,27,7.0000,2.1257
4575,0,0,2,1,3,7,6,9,0,3,31,6.8065,1.7491
4576,0,1,1,5,8,7,17,17,8,9,73,7.1781,1.8605
4577,0,1,2,1,5,14,28,21,14,6,92,7.2935,1.5572
4578,2,7,8,27,40,54,55,20,13,8,234,6.0427,1.8040
4579,0,0,3,7,6,35,24,21,1,5,102,6.5882,1.4776
4580,2,0,0,3,5,11,13,5,5,3,47,6.6170,1.9302
4581,0,0,2,1,3,6,6,11,2,1,32,6.8438,1.6414
4582,0,0,1,1,0,4,11,10,5,7,39,7.7692,1.5926
4583,1,0,0,1,2,2,5,11,5,3,30,7.5000,1.8753
4584,1,0,0,4,4,6,7,1,1,1,25,5.9600,1.7996
4585,2,1,3,3,10,27,54,42,17,16,175,7.2229,1.6636
4586,0,1,3,4,3,18,16,15,15,3,78,7.0128,1.7577
4587,6,8,10,17,39,31,19,3,3,2,138,5.1087,1.8165
4588,0,1,9,8,21,17,7,2,0,0,65,5.1231,1.3302
4589,0,0,0,3,5,13,18,22,8,6,75,7.3200,1.4621
4590,1,3,3,18,19,31,39,10,5,1,130,5.9769,1.5955
4591,1,6,13,28,60,86,43,31,14,16,298,6.0906,1.7916
4592,4,3,4,22,31,51,80,107,94,61,457,7.5339,1.8462
4593,0,0,0,2,5,2,9,10,3,3,34,7.2059,1.6048
4594,4,5,16,17,32,27,27,7,2,3,140,5.3214,1.8527
4595,3,3,9,17,32,69,50,30,9,7,229,6.1965,1.6953
4596,1,1,6,6,19,11,11,2,1,0,58,5.3103,1.5448
4597,2,0,1,4,4,4,13,9,2,1,40,6.4000,1.9723
4598,68,10,12,8,15,25,44,73,133,555,943,8.5048,2.6278
4599,7,8,20,20,28,25,10,6,1,3,128,4.7656,1.9505
4600,0,3,2,2,6,9,4,3,1,1,31,5.6452,1.9435
4601,0,1,1,1,3,9,11,1,5,1,33,6.6061,1.7045
4602,1,1,4,1,7,4,3,7,0,2,30,5.8333,2.2373
4603,0,0,2,1,3,12,23,13,6,2,62,7.0323,1.3908
4604,1,4,7,17,16,14,16,2,2,1,80,5.2250,1.7534
4605,0,0,0,2,7,3,5,8,1,3,29,6.8621,1.7365
4606,0,0,2,1,1,7,10,4,2,1,28,6.6786,1.5823
4607,4,3,9,15,33,38,47,25,16,9,199,6.2965,1.9277
4608,1,0,3,5,6,9,4,1,0,1,30,5.3333,1.7192
4609,0,1,0,1,4,6,20,33,23,5,93,7.7742,1.3530
4610,0,0,1,2,3,6,9,10,2,1,34,6.8529,1.5172
4611,2,0,2,9,11,26,63,150,75,47,385,7.8987,1.4568
4612,0,0,0,0,0,8,11,24,11,3,57,7.8246,1.0617
4613,4,12,24,20,37,40,21,8,3,4,173,5.1040,1.9085
4614,0,1,1,0,3,5,7,3,4,4,28,7.1071,2.0060
4615,0,0,0,1,3,10,2,3,4,2,25,6.9200,1.6473
4616,0,1,0,2,3,10,6,12,2,1,37,6.7838,1.5792
4617,1,0,0,1,7,5,12,13,17,6,62,7.5968,1.7548
4618,0,4,3,15,17,44,51,30,6,2,172,6.3779,1.5258
4619,1,0,1,2,7,10,9,7,3,2,42,6.5000,1.7895
4620,0,2,0,0,7,9,8,6,3,1,36,6.5000,1.7078
4621,1,1,0,2,1,18,15,9,8,3,58,6.9483,1.7062
4622,2,3,5,13,16,44,57,20,8,2,170,6.2941,1.6038
4623,0,2,1,3,5,16,17,28,3,1,76,6.8421,1.5222
4624,1,1,2,8,9,8,19,14,10,10,82,6.9390,2.0739
4625,2,0,1,3,1,5,10,22,9,3,56,7.3036,1.9079
4626,0,2,0,4,7,9,3,8,1,5,39,6.4872,2.0862
4627,0,4,3,4,12,13,5,1,1,0,43,5.1860,1.5886
4628,0,2,5,6,7,12,7,3,1,3,46,5.6957,1.9767
4629,2,0,1,2,2,11,16,11,5,7,57,7.0877,1.9582
4630,0,2,0,3,2,12,12,15,7,12,65,7.4615,1.8980
4631,0,0,0,1,5,10,12,13,4,2,47,7.0851,1.3500
4632,2,1,3,9,8,10,2,5,2,4,46,5.6739,2.2656
4633,0,0,1,1,7,8,11,2,0,0,30,6.1000,1.1358
4634,4,1,10,19,20,25,12,9,0,5,105,5.4095,1.9356
4635,5,0,3,1,2,13,22,32,21,20,119,7.6050,2.0711
4636,0,2,1,0,3,4,7,2,5,4,28,7.0000,2.2361
4637,3,7,7,9,12,12,5,1,0,1,57,4.5439,1.8832
4638,1,2,4,5,5,16,15,26,20,16,110,7.3727,2.0576
4639,1,0,2,3,2,15,24,33,10,3,93,7.2151,1.5159
4640,5,1,16,24,44,108,173,81,31,12,495,6.6202,1.5587
4641,5,4,5,7,8,21,38,39,13,18,158,6.9430,2.1472
4642,2,0,0,3,4,17,18,16,3,8,71,7.0000,1.8077
4643,1,5,1,8,10,20,20,18,26,19,128,7.2188,2.1576
4644,1,1,1,4,8,13,12,12,7,4,63,6.7143,1.9060
4645,0,0,1,4,4,7,13,15,10,5,59,7.3220,1.6919
4646,3,1,1,8,2,5,4,7,2,1,34,5.6471,2.3995
4647,0,1,0,5,3,4,7,4,2,2,28,6.4286,1.9535
4648,0,1,0,0,1,10,12,5,2,2,33,6.9394,1.4552
4649,1,0,5,2,6,3,6,3,1,2,29,5.7586,2.2074
4650,2,3,1,5,4,6,9,4,1,4,39,5.9231,2.4220
4651,0,1,2,3,10,14,11,5,0,2,48,6.0625,1.5733
4652,0,0,1,2,6,5,12,24,3,3,56,7.2143,1.4846
4653,4,0,0,1,0,8,8,21,40,52,134,8.6567,1.8166
4654,2,1,4,8,4,3,4,0,0,0,26,4.3846,1.6888
4655,3,8,6,14,18,43,35,28,30,7,192,6.5104,2.0539
4656,1,0,0,1,2,10,16,15,11,3,59,7.3898,1.5406
4657,0,0,1,0,8,9,14,9,4,2,47,6.8723,1.4531
4658,7,7,15,23,17,47,15,8,0,3,142,5.0986,1.8963
4659,0,1,2,4,8,11,10,9,2,1,48,6.2500,1.6771
4660,3,4,3,7,12,19,15,22,10,7,102,6.5000,2.1817
4661,0,0,3,0,3,5,5,6,3,1,26,6.6923,1.8557
4662,0,0,0,0,1,8,7,11,4,1,32,7.3750,1.1659
4663,1,2,6,12,13,11,11,3,1,0,60,5.2000,1.6613
4664,1,13,14,17,32,47,52,27,15,11,229,6.1310,2.0110
4665,0,0,0,0,2,3,13,9,3,2,32,7.4375,1.1709
4666,1,5,5,15,22,27,25,10,4,0,114,5.6930,1.6813
4667,2,0,1,0,2,9,15,21,11,9,70,7.5857,1.8007
4668,0,0,0,3,1,5,11,20,6,1,47,7.4043,1.3154
4669,1,3,4,5,6,16,19,16,13,3,86,6.6628,2.0035
4670,10,6,14,17,11,20,12,2,1,1,94,4.5319,2.0458
4671,3,2,2,1,6,20,36,32,18,17,137,7.3504,1.8780
4672,0,0,0,2,1,14,14,12,6,1,50,7.1000,1.2689
4673,2,2,2,9,10,19,11,8,1,0,64,5.6562,1.7250
4674,0,1,1,3,9,10,21,18,6,4,73,6.9452,1.6208
4675,0,0,2,1,5,8,16,8,4,5,49,7.0408,1.6777
4676,1,0,0,0,1,12,21,9,4,4,52,7.1731,1.4639
4677,0,0,1,0,4,8,26,45,25,7,116,7.8276,1.2054
4678,0,0,1,1,3,7,5,15,4,1,37,7.1622,1.4980
4679,2,1,2,5,5,26,36,30,13,7,127,7.0079,1.6953
4680,3,2,2,5,5,15,17,10,8,10,77,6.7403,2.2701
4681,2,6,3,7,16,24,47,58,34,50,247,7.5870,1.9918
4682,1,4,0,2,9,21,32,41,28,26,164,7.6341,1.8012
4683,2,8,18,23,42,88,122,112,54,55,524,7.0382,1.8766
4684,1,2,0,1,5,10,9,4,2,2,36,6.3056,1.9553
4685,1,3,0,7,13,20,34,16,7,14,115,6.8609,1.8968
4686,0,1,0,2,4,9,10,12,3,2,43,6.9070,1.5967
4687,1,1,0,2,7,18,28,45,18,6,126,7.3968,1.4805
4688,1,2,0,1,3,4,15,30,13,3,72,7.5000,1.6750
4689,2,0,0,4,6,7,9,9,3,3,43,6.5581,2.0380
4690,1,7,12,15,30,76,38,16,5,7,207,5.9227,1.6922
4691,0,1,1,2,6,9,17,15,6,3,60,7.0000,1.6228
4692,0,0,0,0,3,4,8,18,9,4,46,7.8261,1.2735
4693,1,0,1,0,2,5,12,4,1,2,28,6.7500,1.7854
4694,1,2,3,3,9,15,21,16,7,2,79,6.5696,1.8119
4695,1,0,1,4,6,7,12,21,8,9,69,7.3333,1.8856
4696,1,1,0,3,4,7,12,17,1,2,48,6.7917,1.7554
4697,1,1,0,0,3,7,11,4,1,2,30,6.6000,1.8367
4698,1,2,0,1,3,8,9,7,3,2,36,6.6111,2.0177
4699,0,1,2,2,3,13,2,2,5,2,32,6.3750,1.9961
4700,2,8,9,18,20,34,49,20,12,11,183,6.2404,2.0291
4701,2,1,2,10,16,34,17,20,5,5,112,6.3214,1.7688
4702,3,2,5,5,15,17,14,23,20,16,120,7.0083,2.2491
4703,2,2,1,2,8,17,14,24,17,8,95,7.1789,1.9627
4704,1,3,0,5,3,4,6,6,1,3,32,6.0938,2.3896
4705,0,0,0,1,1,4,13,8,4,0,31,7.2258,1.1276
4706,1,1,3,11,8,9,18,11,2,1,65,6.0308,1.8227
4707,1,1,3,3,6,13,13,17,3,6,66,6.7576,1.9545
4708,8,5,9,18,22,49,48,44,18,12,233,6.3991,2.0674
4709,0,0,1,1,5,14,27,32,11,7,98,7.4490,1.3486
4710,7,8,7,13,16,31,45,46,32,46,251,7.1434,2.3267
4711,3,0,1,4,6,9,26,75,103,81,308,8.5227,1.5020
4712,0,0,0,4,8,23,23,21,11,3,93,7.0108,1.4027
4713,0,2,5,8,17,37,44,78,28,20,239,7.2887,1.6581
4714,3,1,4,2,7,10,6,5,3,3,44,5.8864,2.3473
4715,1,1,1,2,3,7,2,6,0,4,27,6.4074,2.3295
4716,0,1,3,8,5,16,6,1,4,2,46,5.8696,1.8487
4717,1,3,4,3,2,10,2,2,4,0,31,5.3871,2.2530
4718,1,0,2,1,5,11,24,41,11,6,102,7.4216,1.4979
4719,14,20,38,46,76,151,140,100,17,12,614,6.0114,1.8743
4720,1,1,0,3,6,3,16,6,4,2,42,6.6429,1.8876
4721,3,9,21,40,70,195,451,1101,729,286,2905,7.9690,1.3593
4722,0,0,1,2,3,10,5,4,1,1,27,6.3704,1.5190
4723,2,0,2,5,6,9,4,2,2,3,35,5.8286,2.2102
4724,0,0,1,4,6,5,8,11,5,5,45,7.0667,1.8667
4725,2,0,5,4,16,22,33,26,10,15,133,6.9474,1.8891
4726,0,0,3,6,7,20,34,34,13,12,129,7.2481,1.6140
4727,3,6,10,24,28,72,80,39,9,4,275,6.2036,1.6565
4728,1,0,2,3,4,4,8,3,3,2,30,6.3333,2.1187
4729,2,1,4,1,8,36,75,114,47,25,313,7.6230,1.4339
4730,0,0,0,1,3,12,19,14,7,4,60,7.3167,1.3228
4731,1,0,1,4,3,9,11,5,1,1,36,6.2500,1.7220
4732,4,6,2,5,6,10,7,1,4,3,48,5.3125,2.5508
4733,1,1,0,2,10,11,16,10,0,0,51,6.2549,1.4798
4734,1,0,1,3,1,8,15,23,8,6,66,7.4242,1.6883
4735,5,1,0,4,5,16,30,41,23,23,148,7.5608,1.9633
4736,0,1,2,2,3,11,4,1,0,0,24,5.5417,1.4136
4737,0,2,0,5,12,13,28,41,23,10,134,7.4104,1.6309
4738,1,5,7,14,29,35,34,17,4,1,147,5.8707,1.6589
4739,4,12,17,24,33,53,44,12,11,6,216,5.6528,1.9661
4740,2,1,4,12,16,12,18,4,6,3,78,5.8718,1.9635
4741,2,2,5,5,13,22,22,27,17,12,127,6.9370,2.0303
4742,0,3,0,2,0,4,11,8,5,2,35,6.9714,2.0211
4743,0,1,0,2,2,11,8,11,5,1,41,6.9512,1.5765
4744,9,5,14,32,44,82,117,65,23,6,397,6.3149,1.7699
4745,1,7,9,9,7,11,6,2,0,0,52,4.5577,1.7911
4746,3,1,0,2,6,12,7,8,2,0,41,6.0000,1.9878
4747,2,1,0,1,1,12,12,12,4,3,48,6.8958,1.9175
4748,0,1,0,2,1,7,10,11,0,4,36,7.0833,1.6729
4749,0,0,0,4,5,16,21,23,20,17,106,7.7170,1.6063
4750,0,1,2,6,10,27,55,63,23,16,203,7.3892,1.4827
4751,0,1,1,4,4,6,6,2,8,2,34,6.6765,2.0824
4752,0,0,2,2,5,21,10,4,1,0,45,6.1333,1.2037
4753,2,2,1,1,3,12,18,9,1,1,50,6.3400,1.8505
4754,0,1,2,3,9,7,23,14,1,2,62,6.5968,1.5705
4755,0,0,2,2,4,10,24,22,8,2,74,7.1622,1.4049
4756,3,5,3,5,9,16,49,51,32,33,206,7.5340,1.9648
4757,2,2,7,16,12,47,72,89,38,13,298,7.1174,1.6658
4758,1,2,2,2,5,22,20,31,17,16,118,7.4322,1.8387
4759,0,0,0,3,7,14,29,28,15,13,109,7.5505,1.4869
4760,0,2,2,6,11,13,11,5,0,0,50,5.6800,1.4892
4761,1,3,1,5,10,9,4,2,0,0,35,5.0857,1.6453
4762,1,2,0,10,11,19,16,7,3,1,70,5.9857,1.6690
4763,4,1,6,19,28,78,95,49,22,6,308,6.5682,1.5704
