idx,vid,appear,total,percentage,simple,weighted_simple,pagerank,elo,entropy,title_ja,title_en,title_zh,alias,search,c_votecount,c_rating,c_average,rank
5139,v22819,4309,-1.5946,-0.1225,-0.2734,-0.9778,4258.2667,1082.1687,-0.1114,姉妹X催眠 ～絶対服従、俺がずっと王様～,Sisters hypnosis sex,姐妹催眠性爱,,姉妹X催眠 ～絶対服従、俺がずっと王様～ Sisters hypnosis sex 姐妹催眠性爱 ,103,6.2900,6.2900,5479
6074,v29061,3453,-2.2815,-0.2146,-0.3973,-1.2147,4554.0377,1182.8873,-0.1566,好きだった年下幼馴染が誰とでも寝ている件,My Beloved Childhood Friend Sleeps with Anyone,,カノセカ\nKanoseka,好きだった年下幼馴染が誰とでも寝ている件 My Beloved Childhood Friend Sleeps with Anyone  カノセカ Kanoseka,172,6.2900,6.2900,5480
6265,v30647,4362,-3.0961,-0.2122,-0.3966,-1.3075,3644.5649,1345.4022,-0.1410,月軌道会戦 ～最初の特殊戦技兵達～,DeadΩAegis: Gaiden,月球轨道会战 ~最初的特殊战技兵~,,月軌道会戦 ～最初の特殊戦技兵達～ DeadΩAegis: Gaiden 月球轨道会战 ~最初的特殊战技兵~ ,300,6.2900,6.2900,5481
6384,v31504,2295,-1.1425,-0.0794,-0.1333,-0.4957,7926.5732,1526.1067,-0.0863,ナイトメアスクール～迷い場の少女達～,Nightmare School ~Lost Girls~,Nightmare★School ~Lost Girls~,,ナイトメアスクール～迷い場の少女達～ Nightmare School ~Lost Girls~ Nightmare★School ~Lost Girls~ ,125,6.2900,6.2900,5482
6439,v31994,2880,-3.3531,-0.0303,-0.0750,-0.6868,6394.0789,1522.5511,-0.0632,死ぬ気で愛をつかみとれ,Find Love or Die Trying,寻爱或赴死,,死ぬ気で愛をつかみとれ Find Love or Die Trying 寻爱或赴死 ,585,6.2900,6.2900,5483
6802,v39827,380,-2.5868,-0.2720,-0.4737,-1.3823,25373.4848,1745.1815,-0.1742,,HOPE LEFT ME,,, HOPE LEFT ME  ,91,6.2900,6.2900,5484
1478,v5261,3078,-1.8239,-0.3632,-0.6676,-1.4963,4126.0977,1194.9561,-0.1911,LILITH-IZM05～大量射精編～,,,Lost in Princess,LILITH-IZM05～大量射精編～   Lost in Princess,35,6.2800,6.3000,5485
2197,v10256,490,-1.9265,-0.3347,-0.4796,-1.1345,13241.3729,1298.3589,-0.1525,,Legend of the Piper Girl,,Absolute Submission Princesses - Revolution of Shame -, Legend of the Piper Girl  Absolute Submission Princesses - Revolution of Shame -,31,6.2800,6.3000,5486
2227,v10399,622,-1.5289,-0.3670,-0.5402,-1.0839,14775.9679,1108.3836,-0.1158,俺の妹がこんなにエッチなわけがない,,,,俺の妹がこんなにエッチなわけがない   ,38,6.2800,6.3000,5487
2452,v11506,2363,-1.3652,-0.3090,-0.5358,-1.1293,5357.5260,1193.0714,-0.1637,生意気だった、茜ちゃん～47才無職キモデブが飼育して特濃SEXに嵌らせちゃう日記～,,约会大作战 莲 反乌托邦,约会大作战 莲 反乌托邦,生意気だった、茜ちゃん～47才無職キモデブが飼育して特濃SEXに嵌らせちゃう日記～  约会大作战 莲 反乌托邦 约会大作战 莲 反乌托邦,35,6.2800,6.3000,5488
3158,v15021,2520,-1.2139,-0.2447,-0.5052,-1.1344,5443.1484,1066.1347,-0.1767,導かれしモノ達の楽園 ～BEDLAM～,,,Busty Blond Twin-tail RichBitch's FemSwine Inseminating Domestication Life,導かれしモノ達の楽園 ～BEDLAM～   Busty Blond Twin-tail RichBitch's FemSwine Inseminating Domestication Life,31,6.2800,6.3000,5489
3702,v17741,2763,-1.6963,-0.3107,-0.5574,-1.3100,5165.1403,1293.9522,-0.1563,女子校生脅迫淫行日誌～仲良し巨乳ペット強制絶頂アクメ堕ち～,,,,女子校生脅迫淫行日誌～仲良し巨乳ペット強制絶頂アクメ堕ち～   ,35,6.2800,6.3000,5490
3774,v18016,3580,-1.8827,-0.2770,-0.5539,-1.4273,3998.3910,1286.9004,-0.2143,逆転魔女裁判 －優しい貴穂お姉ちゃんは魔女・痴女・ビッチ－,,全員惡人,バスタフェロウズ\nBU$TAFELLOWS\nBUSTAFELLOWS Season 1\n全員惡人,逆転魔女裁判 －優しい貴穂お姉ちゃんは魔女・痴女・ビッチ－  全員惡人 バスタフェロウズ BU$TAFELLOWS BUSTAFELLOWS Season 1 全員惡人,42,6.2800,6.3000,5491
4448,v20222,2079,-1.9476,-0.3761,-0.6383,-1.4105,7708.4135,1250.7172,-0.2143,妹がエロゲー声優だったんだが,,,,妹がエロゲー声優だったんだが   ,35,6.2800,6.3000,5492
6559,v33133,422,-2.5284,-0.4147,-0.6185,-1.4882,26486.8123,1952.9297,-0.2455,トワイライトシンドローム ～探索編～,,,,トワイライトシンドローム ～探索編～   ,32,6.2800,6.3000,5493
3090,v14780,1481,-1.0371,-0.1672,-0.2458,-0.6055,10450.1690,1504.9654,-0.1055,Knight & Princess,,,,Knight & Princess   ,54,6.2800,6.2900,5494
3419,v16310,758,-1.1042,-0.1832,-0.2573,-0.6357,12162.2346,1231.6827,-0.0720,,Dejection: An Ode,,Kasutera, Dejection: An Ode  Kasutera,47,6.2800,6.2900,5495
4659,v21085,805,-0.9938,-0.1230,-0.1665,-0.4689,11808.9106,1318.5528,-0.0589,,AIRIS,,Kotodama ~Fujisawa Gakuen no Nana Fushigi~\nコトダマ 〜藤沢学園の七不思議〜, AIRIS  Kotodama ~Fujisawa Gakuen no Nana Fushigi~ コトダマ 〜藤沢学園の七不思議〜,57,6.2800,6.2900,5496
4787,v21517,4182,-1.3187,-0.1064,-0.2461,-0.8297,4676.3128,1519.7235,-0.0998,BALDR BRINGER,,,PT5.5,BALDR BRINGER   PT5.5,63,6.2800,6.2900,5497
5990,v28600,486,-2.3416,-0.3191,-0.4383,-1.1380,20054.2687,1310.9500,-0.1354,,Neo Cab,,, Neo Cab  ,55,6.2800,6.2900,5498
712,v1427,5217,-3.8969,-0.0774,-0.1229,-0.7153,3613.9589,1320.2341,-0.0514,ランスII　－反逆の少女たち－,,,,ランスII　－反逆の少女たち－   ,912,6.2800,6.2800,5499
887,v2058,3981,-2.1532,-0.3525,-0.6365,-1.5492,3539.2614,1132.2003,-0.2255,へんし～ん！２,,,,へんし～ん！２   ,56,6.2800,6.2800,5500
1839,v7655,4386,-1.8819,-0.2174,-0.4405,-1.2745,3913.0692,1462.1271,-0.1749,はらハラしちゃう!! ～親にはナイショの子作り性活～ －甘原出雲編－,,,CoBD,はらハラしちゃう!! ～親にはナイショの子作り性活～ －甘原出雲編－   CoBD,83,6.2800,6.2800,5501
2829,v13100,1284,-2.8824,-0.3178,-0.6215,-1.7116,8903.7270,1391.9955,-0.2671,ALICE=ALICE,,,Otomete\nKoikishi,ALICE=ALICE   Otomete Koikishi,117,6.2800,6.2800,5502
3680,v17640,1600,-4.3981,-0.2166,-0.3419,-1.3551,7523.4370,1302.3605,-0.1521,ピリオドキューブ ～鳥籠のアマデウス～,Period: Cube ~Shackles of Amadeus~,借恋,こいかり\nれんかり\nRenkari\n借恋,ピリオドキューブ ～鳥籠のアマデウス～ Period: Cube ~Shackles of Amadeus~ 借恋 こいかり れんかり Renkari 借恋,286,6.2800,6.2800,5503
4536,v20522,860,-1.2709,-0.1173,-0.1826,-0.5900,11407.7673,1217.2863,-0.0773,,Never give up!,,, Never give up!  ,67,6.2800,6.2800,5504
5160,v22897,1225,-1.2751,-0.1593,-0.2335,-0.6655,11333.0688,1281.1733,-0.1216,,Lancaster Boarding House,,"Busty Bouncy Mature Knights ~ Female Knights Can't Win Against Your Jumbo ""Sword!"""," Lancaster Boarding House  Busty Bouncy Mature Knights ~ Female Knights Can't Win Against Your Jumbo ""Sword!""",73,6.2800,6.2800,5505
6257,v30553,1722,-2.6655,-0.2675,-0.4007,-1.1522,9269.6944,1286.3082,-0.1692,,Chasing Tails -A Promise in the Snow-,Chasing Tails 〜雪中誓约〜,, Chasing Tails -A Promise in the Snow- Chasing Tails 〜雪中誓约〜 ,196,6.2800,6.2800,5506
1229,v3810,2109,-1.0910,-0.1879,-0.4030,-0.9538,7803.8552,1572.6557,-0.1426,よう∽ガク～妖学園の未来は会長次第!?～,,,ホワイト ブルー,よう∽ガク～妖学園の未来は会長次第!?～   ホワイト ブルー,32,6.2700,6.2900,5507
2370,v11051,1729,-0.9017,-0.2068,-0.3840,-0.7957,8205.5650,1283.2585,-0.1138,トイレの神様、募集中,,,,トイレの神様、募集中   ,30,6.2700,6.2900,5508
2876,v13495,2833,-1.0522,-0.1989,-0.3798,-0.8776,5536.6927,1369.8214,-0.1379,巨乳JK生主生ハメ生中出し,,,,巨乳JK生主生ハメ生中出し   ,32,6.2700,6.2900,5509
3406,v16256,1858,-1.4602,-0.1973,-0.3622,-0.9395,11139.3976,1554.1948,-0.1457,HOLY BREAKER! -THE WITCH BETRAYED BLUE MOON WICCA.-,,,No Good\nSpirit Hunter Volume 2,HOLY BREAKER! -THE WITCH BETRAYED BLUE MOON WICCA.-   No Good Spirit Hunter Volume 2,32,6.2700,6.2900,5510
5439,v24856,3278,-1.7797,-0.3282,-0.6513,-1.5020,4082.6544,1214.7725,-0.2205,娘のミライ 〜愛しい娘が快楽に堕ちる時〜,,,,娘のミライ 〜愛しい娘が快楽に堕ちる時〜   ,33,6.2700,6.2900,5511
6444,v32083,353,-2.4986,-0.5120,-0.6261,-1.3730,18193.8388,1484.9503,-0.1415,,Oh Daddy,,DDLC purist mod, Oh Daddy  DDLC purist mod,35,6.2700,6.2900,5512
7044,v50984,2762,-2.0087,-0.3450,-0.6369,-1.5157,5010.0786,2127.1839,-0.2324,母×俺×叔母のエッチな板挟みライフ ～誰にも言えない熟女達との淫密～,,,,母×俺×叔母のエッチな板挟みライフ ～誰にも言えない熟女達との淫密～   ,34,6.2700,6.2900,5513
1365,v4513,1252,-1.4177,-0.1920,-0.2979,-0.7886,13335.0011,1528.0949,-0.0947,DEAD OF THE BRAIN ～死霊の叫び～,,,WTNC,DEAD OF THE BRAIN ～死霊の叫び～   WTNC,62,6.2700,6.2800,5514
3890,v18426,3625,-1.8863,-0.2983,-0.5647,-1.4074,4118.7337,1158.7772,-0.2085,JKビッチぱこぱこライフ,,,Stephanie Stevens 1,JKビッチぱこぱこライフ   Stephanie Stevens 1,54,6.2700,6.2800,5515
5144,v22848,1075,-1.2921,-0.1736,-0.2660,-0.6986,10559.1356,1078.5263,-0.0688,,Dimension of Monster Girls,,, Dimension of Monster Girls  ,68,6.2700,6.2800,5516
5394,v24636,1844,-2.4561,-0.5021,-0.8221,-1.7824,6569.5184,932.0661,-0.2677,知らぬ間に淫乱開発されていた最愛彼女 ～ごめんなさい……でもあなたより全然気持ち良いの～,,,,知らぬ間に淫乱開発されていた最愛彼女 ～ごめんなさい……でもあなたより全然気持ち良いの～   ,37,6.2700,6.2800,5517
5916,v28255,3422,-1.0400,-0.1263,-0.2791,-0.7785,5246.0743,1166.5492,-0.0952,ぼっちで巨乳なオタク女子・陽子さん～エロ同人作家の彼女と薄い本を作りながらえちえち種付け性活～,Manga Maker's Mega Milkers,孤僻巨乳宅女阳子,,ぼっちで巨乳なオタク女子・陽子さん～エロ同人作家の彼女と薄い本を作りながらえちえち種付け性活～ Manga Maker's Mega Milkers 孤僻巨乳宅女阳子 ,68,6.2700,6.2800,5518
6014,v28684,2513,-1.4178,-0.2324,-0.4779,-1.1805,6396.6208,1197.0274,-0.1854,寝取られ三角関係 ～初恋の幼なじみがセフレにされた～,,,Big D*ck Guy Hitting on Busty Swimsuit Wife at the Beach!,寝取られ三角関係 ～初恋の幼なじみがセフレにされた～   Big D*ck Guy Hitting on Busty Swimsuit Wife at the Beach!,37,6.2700,6.2800,5519
1029,v2753,3979,-1.2579,-0.1852,-0.3715,-0.9599,3939.8902,1484.3000,-0.1443,麗佳牝犬調教 ～××に犯されて…～,,,,麗佳牝犬調教 ～××に犯されて…～   ,64,6.2700,6.2700,5520
1336,v4356,4492,-2.2896,-0.3367,-0.6389,-1.6497,3032.7663,1145.5285,-0.2384,レイプ!レイプ!レイプ!,,,Onigyuh\nおにギュH,レイプ!レイプ!レイプ!   Onigyuh おにギュH,98,6.2700,6.2700,5521
1924,v7979,1119,-0.7176,-0.0968,-0.2029,-0.5404,12609.9756,1455.1357,-0.0722,かすたむアイドロイドAi,,,OtotsukiFD,かすたむアイドロイドAi   OtotsukiFD,65,6.2700,6.2700,5522
2766,v12852,1721,-2.7583,-0.2943,-0.5340,-1.5295,8501.5345,1610.0581,-0.2257,女王蜂の王房,,,Cuckolding Childhood Friends 2 ~Hypnosis Game~,女王蜂の王房   Cuckolding Childhood Friends 2 ~Hypnosis Game~,145,6.2700,6.2700,5523
3065,v14646,2410,-3.7564,-0.1891,-0.3029,-1.1620,5771.4070,1398.4397,-0.1188,,Voices from the Sea,,Immoral Sirene - You Don't Know the Depths of Hell\nImmoral Cyrenne, Voices from the Sea  Immoral Sirene - You Don't Know the Depths of Hell Immoral Cyrenne,372,6.2700,6.2700,5524
4140,v19238,2221,-3.3994,-0.1308,-0.2368,-1.0079,7928.1554,1444.1085,-0.1220,ペルソナ4 ダンシング・オールナイト,Persona 4 Dancing All Night,,イブニクル2の主人公がランスだったら… もしもディスク,ペルソナ4 ダンシング・オールナイト Persona 4 Dancing All Night  イブニクル2の主人公がランスだったら… もしもディスク,360,6.2700,6.2700,5525
5014,v22380,4806,-2.5021,-0.0945,-0.1954,-0.9035,4019.9087,1162.3317,-0.1007,夏色姉妹 ～幼馴染と真夏のヒメゴト～,Summer Sisters ~Midsummer Secret with Childhood Friends~,,,夏色姉妹 ～幼馴染と真夏のヒメゴト～ Summer Sisters ~Midsummer Secret with Childhood Friends~  ,247,6.2700,6.2700,5526
5138,v22814,3525,-1.2193,-0.1245,-0.2678,-0.8303,5018.1336,1133.1034,-0.1134,母がダークエルフになって異世界から戻ってきた。 ～エロエロできちゃう親子関係～,,,,母がダークエルフになって異世界から戻ってきた。 ～エロエロできちゃう親子関係～   ,79,6.2700,6.2700,5527
5553,v25643,889,-1.3105,-0.1569,-0.2835,-0.7974,9535.1238,1288.6980,-0.1005,,(Don't) Open Your Eyes,,, (Don't) Open Your Eyes  ,83,6.2700,6.2700,5528
5635,v26122,4027,-1.8952,-0.1382,-0.2953,-0.9998,4412.8687,1300.2941,-0.1255,転生勇者と良妻魔王の子作りスローライフ,Runaway Demon Bride,Re:从H开始的异世界生活,,転生勇者と良妻魔王の子作りスローライフ Runaway Demon Bride Re:从H开始的异世界生活 ,162,6.2700,6.2700,5529
1230,v3812,2217,-2.4641,-0.5469,-0.7876,-1.6535,5955.7106,1109.1146,-0.2393,ママは女子校生,,,Love & Producer\nMLQC,ママは女子校生   Love & Producer MLQC,31,6.2600,6.2800,5530
3922,v18590,3289,-1.5099,-0.2992,-0.5202,-1.1592,4405.9018,1149.7360,-0.1702,らぶちゃ ～つま先立ちで、瞳をとじて～,,,,らぶちゃ ～つま先立ちで、瞳をとじて～   ,34,6.2600,6.2800,5531
3979,v18740,2440,-1.9008,-0.3630,-0.6811,-1.5593,4699.8080,968.5108,-0.2227,巨乳姫騎士外伝 ～恥辱のバトルコロシアム～,,,sukupara,巨乳姫騎士外伝 ～恥辱のバトルコロシアム～   sukupara,36,6.2600,6.2800,5532
4722,v21290,2796,-0.8530,-0.1418,-0.2747,-0.6644,6152.1158,1290.9802,-0.0969,孕ませ体験学習 ～自然の中で性キョーイク！？～,,,,孕ませ体験学習 ～自然の中で性キョーイク！？～   ,30,6.2600,6.2800,5533
840,v1878,2851,-0.8365,-0.1527,-0.3027,-0.6993,6116.2987,1302.1745,-0.1305,姉ニモマケズ～お姉ちゃんズは刺激的！～,,,,姉ニモマケズ～お姉ちゃんズは刺激的！～   ,43,6.2600,6.2700,5534
1119,v3134,3031,-1.9819,-0.2621,-0.4926,-1.3063,5823.6161,1374.1706,-0.1756,BALDR SKY Core Defender,,,Mesuochi5,BALDR SKY Core Defender   Mesuochi5,59,6.2600,6.2700,5535
1599,v6021,1856,-1.2796,-0.2706,-0.4698,-1.0055,8446.6021,1520.7225,-0.1502,触祭の都,,,,触祭の都   ,35,6.2600,6.2700,5536
2071,v9414,884,-1.3756,-0.1815,-0.2896,-0.7748,10226.5156,1323.7402,-0.1118,,Heileen 3: New Horizons,,, Heileen 3: New Horizons  ,63,6.2600,6.2700,5537
2777,v12897,3287,-1.8585,-0.3637,-0.6282,-1.4161,4065.3028,1215.1547,-0.2022,♥りの変態日記～痴女になりたい女の子～,,,,♥りの変態日記～痴女になりたい女の子～   ,45,6.2600,6.2700,5538
4412,v20115,546,-0.3443,-0.0014,-0.0055,-0.1049,18223.1832,1300.6713,-0.0304,,Memory Note,,"姉妹X催眠2 ～絶対服従、セレブ妻が堕ちる性感マッサージ～ / Shimai x Saimin 2 ~Zettai Fukujuu, Celeb Tsuma ga Ochiru Seikan Massage~"," Memory Note  姉妹X催眠2 ～絶対服従、セレブ妻が堕ちる性感マッサージ～ / Shimai x Saimin 2 ~Zettai Fukujuu, Celeb Tsuma ga Ochiru Seikan Massage~",41,6.2600,6.2700,5539
4504,v20430,2746,-0.3081,-0.0370,-0.0907,-0.2590,8162.9688,1380.2631,-0.0619,JuiCy妹☆変態パコりっくす ～目指せ！ モテカワHなオンナノコ♪～,,,,JuiCy妹☆変態パコりっくす ～目指せ！ モテカワHなオンナノコ♪～   ,34,6.2600,6.2700,5540
4942,v22102,2981,-0.6813,-0.0339,-0.1402,-0.5459,5736.8245,1501.9466,-0.0909,愛妻ネトラレ～いじめっこだったＤＱＮたちとの再会で新婚生活が塗り替えられて…～,,,,愛妻ネトラレ～いじめっこだったＤＱＮたちとの再会で新婚生活が塗り替えられて…～   ,56,6.2600,6.2700,5541
6124,v29428,1104,-0.2844,-0.0332,-0.0652,-0.1864,14767.6586,1294.2985,-0.0703,,Aisling and the Tavern of Elves,,Run-away Girl Impregnation ~Turning that Weak-minded Girl into a Slut~, Aisling and the Tavern of Elves  Run-away Girl Impregnation ~Turning that Weak-minded Girl into a Slut~,38,6.2600,6.2700,5542
1009,v2655,4696,-2.6714,-0.3153,-0.5709,-1.6047,3268.7163,1228.3282,-0.2414,姦染 ～淫欲の連鎖～,,,,姦染 ～淫欲の連鎖～   ,116,6.2600,6.2600,5543
1301,v4106,791,-3.0847,-0.3099,-0.4741,-1.4383,12892.0571,1356.4983,-0.1939,黒と金の開かない鍵。,,,,黒と金の開かない鍵。   ,118,6.2600,6.2600,5544
2858,v13332,3955,-1.7267,-0.2239,-0.4190,-1.1567,4085.7639,1348.9694,-0.1632,いいなり！催眠彼女～隷属洗脳・生ハメ性活！！～,,,Gerokasu\nゲロカス\nSangeki Sandbox\n惨劇サンドボックス\nKaleidoscope of Phantasm Prison,いいなり！催眠彼女～隷属洗脳・生ハメ性活！！～   Gerokasu ゲロカス Sangeki Sandbox 惨劇サンドボックス Kaleidoscope of Phantasm Prison,87,6.2600,6.2600,5545
3210,v15311,3817,-1.0728,-0.1209,-0.2575,-0.7591,4592.2140,1528.7168,-0.1046,淫艶の湯 ～三代の女将達との密交～,,,はだかいも\nHadaka-imo,淫艶の湯 ～三代の女将達との密交～   はだかいも Hadaka-imo,88,6.2600,6.2600,5546
3507,v16630,3086,-1.3655,-0.2212,-0.3989,-0.9809,4866.1922,1303.6655,-0.1382,飼育×彼女,,,,飼育×彼女   ,69,6.2600,6.2600,5547
3695,v17712,604,-1.9073,-0.2707,-0.3874,-0.9934,13008.4488,1345.5395,-0.1325,,Starfighter: Eclipse,,, Starfighter: Eclipse  ,74,6.2600,6.2600,5548
4042,v18885,1414,-1.6315,-0.1654,-0.2970,-0.8782,11886.1802,1456.0647,-0.1166,西暦2236年の秘書,2236 A.D. Secretary Stories,,黄昏ホテル\nたそほて,西暦2236年の秘書 2236 A.D. Secretary Stories  黄昏ホテル たそほて,74,6.2600,6.2600,5549
4106,v19120,973,-2.4717,-0.2809,-0.4707,-1.2691,12130.6776,1366.1012,-0.1680,,Season of 12 Colors,十二色的季节,, Season of 12 Colors 十二色的季节 ,88,6.2600,6.2600,5550
4284,v19673,1319,-1.8560,-0.1317,-0.1827,-0.6714,8602.7241,1473.3476,-0.0686,,Empty Horizons,,Legend of the Cum Witch, Empty Horizons  Legend of the Cum Witch,99,6.2600,6.2600,5551
5037,v22500,3693,-2.7146,-0.3239,-0.5884,-1.6357,3881.8296,1097.4583,-0.2255,邪淫のいけにえ ～触手姫アルテア＆魔子宮遣いビアンカ 終わりの無い受胎～,Sweet Sacrifices,,まいてつLR\nMaitetsu LR\nまいてつ続編\nMaitetsu Sequel,邪淫のいけにえ ～触手姫アルテア＆魔子宮遣いビアンカ 終わりの無い受胎～ Sweet Sacrifices  まいてつLR Maitetsu LR まいてつ続編 Maitetsu Sequel,102,6.2600,6.2600,5552
5063,v22590,1415,-1.5816,-0.3245,-0.5357,-1.1689,6596.1297,1178.9733,-0.1545,,Swing & Miss,,LuGame, Swing & Miss  LuGame,69,6.2600,6.2600,5553
5958,v28430,1358,-1.0052,-0.0757,-0.1686,-0.5941,12377.6354,1253.7830,-0.1012,ボトルバイオスフィア ~家出少女との生活~,Bottle Biosphere -Living with a runaway girl-,,,ボトルバイオスフィア ~家出少女との生活~ Bottle Biosphere -Living with a runaway girl-  ,83,6.2600,6.2600,5554
1223,v3749,403,-1.3945,-0.3166,-0.4988,-1.0289,20009.6282,1282.4250,-0.1311,ボクカノ ～僕が男の娘を愛した経緯について,,,A Tale of a Beast-Lusting Fem-Meat Heroine ~The Jungle of Pleasure~,ボクカノ ～僕が男の娘を愛した経緯について   A Tale of a Beast-Lusting Fem-Meat Heroine ~The Jungle of Pleasure~,30,6.2500,6.2700,5555
6884,v44014,1888,-1.0985,-0.1761,-0.3379,-0.8404,10739.9844,1969.6356,-0.1476,性感エステ 灯―ＡＫＡＲＩ―マキ（２８）,Sexaul Massage Shop - AKARI -,按摩店的性爱 - 灯 -,,性感エステ 灯―ＡＫＡＲＩ―マキ（２８） Sexaul Massage Shop - AKARI - 按摩店的性爱 - 灯 - ,30,6.2500,6.2700,5556
